requirement_match_ratio,mandatory_requirement_match_ratio,document_completeness_ratio,evidence_strength,missing_requirement_count,critical_gap_count,price_competitiveness,experience_years,compliance_class
0.5919224329592464,0.7408306024285771,0.7242566757576059,0.684695395012304,4,1,1.0531197558083747,8,PARTIALLY_COMPLIANT
0.4238351207711418,0.4403632418542701,0.29644614791558954,0.2998762411544481,9,1,1.191902314083621,4,NON_COMPLIANT
0.4687397086966121,0.3070767534651027,0.28263647101765355,0.19711191285683183,3,1,1.442451444734066,8,NON_COMPLIANT
0.3675820534514993,0.5825339409911217,0.22714745727884958,0.10877221697415851,3,1,0.5163677640400828,7,NON_COMPLIANT
0.9843723597340293,0.9551737531823292,0.9484844053599478,0.9767463796095609,0,0,0.8115431672644874,6,COMPLIANT
0.22165680242668295,0.4231513311437677,0.4115574200813873,0.4530211453940406,5,4,1.3080895864043982,3,NON_COMPLIANT
0.683411250337813,0.8797194950985338,0.8093566391950586,0.40182438146692373,4,0,0.9221610289855711,10,PARTIALLY_COMPLIANT
0.26108188906741125,0.30492986355036,0.22247868199672485,0.39227094801177465,8,2,0.8505946722761345,0,NON_COMPLIANT
0.5319579968001977,0.4265173857827775,0.46758056117337776,0.32048428365464265,6,4,1.0871271744005437,9,NON_COMPLIANT
0.9796913253932555,0.9884259682261896,0.866966472861486,0.9488775929241008,1,0,1.0382566928886232,18,COMPLIANT
0.7178711846698345,0.9218972476797145,0.6982367522208841,0.6385372500729648,1,1,1.3421697047196615,10,PARTIALLY_COMPLIANT
0.8035604319532688,0.7463170055381468,0.8375182188738519,0.5414281853226584,3,1,0.7067108936746076,11,PARTIALLY_COMPLIANT
0.8515426743903538,0.9858024986621072,0.9559369243832894,0.9056723852374493,1,0,1.0972404089267531,5,COMPLIANT
0.37222497219228323,0.4714024465470673,0.10820321436347438,0.13294485272331225,3,2,1.0540020816855962,1,NON_COMPLIANT
0.35235335403188617,0.30834618071141734,0.5806623590581084,0.19789757623953205,3,1,1.443897890254696,7,NON_COMPLIANT
0.6679509769680405,0.7322510437558147,0.6830955395171785,0.6215601168927098,3,0,1.3827955717374325,10,PARTIALLY_COMPLIANT
0.91041642015225,0.9518103630743692,0.93267120042921,0.9271702096279762,1,0,0.8518619258159128,17,COMPLIANT
0.5432405693652103,0.266288751224478,0.48138240556058065,0.2758914550654139,9,1,1.2389308599861466,0,NON_COMPLIANT
0.6270231891746422,0.7971327870015105,0.8030045329873778,0.6535478190942603,1,1,0.7709922096488975,10,PARTIALLY_COMPLIANT
0.9301519412544195,0.9874955374734986,0.9869748628386464,0.896287383081368,0,0,1.172382864941214,12,COMPLIANT
0.8621378924576878,0.9701490089382581,0.8760286772479763,0.9237377722256155,1,0,1.1786614439472936,12,PARTIALLY_COMPLIANT
0.9494563006750738,0.9500939941762455,0.8767558876460995,0.7572678450859884,1,0,0.8777465052206787,15,COMPLIANT
0.8266453376117235,0.9290677093358828,0.6359284071850416,0.6087435093046262,1,1,1.3847341825430655,13,PARTIALLY_COMPLIANT
0.8826671202651353,0.9838518907441005,0.970481818486614,0.8904692390603783,1,0,1.0597896123746793,3,COMPLIANT
0.7021805368194398,0.7501916822648338,0.5376464871196519,0.5540446937912142,1,0,0.611576513202292,14,PARTIALLY_COMPLIANT
0.5763452843512614,0.7183401898792299,0.5685437346629818,0.5698386391076294,3,0,0.9724949558703697,12,PARTIALLY_COMPLIANT
0.6835510357389313,0.8850089862460442,0.719695144760259,0.5314770574225502,4,1,1.3486374727163621,10,PARTIALLY_COMPLIANT
0.5656310101070283,0.7837810666740561,0.6370026070779995,0.7464725219462289,2,0,0.7885509311396809,9,PARTIALLY_COMPLIANT
0.9037932372930387,0.9955669595039315,0.85314011767401,0.828943287812374,0,0,1.187589987987754,6,COMPLIANT
0.3667983805609496,0.3454839202219106,0.133243401507436,0.3077312466204383,6,1,1.2078652030027721,8,NON_COMPLIANT
0.5341565498341052,0.382001537123106,0.4610737593713983,0.3830617532472481,6,2,1.2773731292105488,4,NON_COMPLIANT
0.894106801468993,0.7612029328210339,0.6317297195543936,0.5053805131628248,3,0,1.1738467298668067,9,PARTIALLY_COMPLIANT
0.5665730079687143,0.37210504886037066,0.2988249291615064,0.38007468840477276,9,1,0.5877614744788859,8,NON_COMPLIANT
0.4667654294081749,0.28830466845319597,0.19500464741562615,0.3864444142357004,4,4,0.9803415762222268,5,NON_COMPLIANT
0.45098288314900037,0.3902766195330615,0.308204639738903,0.41900941897664223,4,2,1.1191146953034208,7,NON_COMPLIANT
0.4191384132207566,0.41611971643160467,0.5777310718143893,0.2752837124444847,6,3,1.1551364772498363,2,NON_COMPLIANT
0.8400432297854007,0.8864886544759998,0.7207405159093108,0.5494382379668532,4,0,1.1766601824662406,13,COMPLIANT
0.9093905839293924,0.9878126895711217,0.9181275494105059,0.8530699319579164,1,0,0.9752358885514703,15,PARTIALLY_COMPLIANT
0.6607848525692894,0.8601026592066335,0.6528150967706042,0.43234738515861254,2,0,0.6578484598182331,1,PARTIALLY_COMPLIANT
0.7418713204772531,0.9382943845657847,0.5631015457154742,0.6534475925914216,1,0,1.2088483071739808,9,PARTIALLY_COMPLIANT
0.8196512683904319,0.757774119560828,0.8162052937893247,0.4340484789214018,1,1,1.0021194676978258,2,PARTIALLY_COMPLIANT
0.6495962939165609,0.8438688194715912,0.5431321338034314,0.6415737718448138,2,0,1.3388749043690618,1,PARTIALLY_COMPLIANT
0.9694360893344282,0.9877011517464191,0.855390801238233,0.8486835884612071,1,0,1.0258198802386382,5,COMPLIANT
0.8556349344315971,0.9858590723523378,0.9307141996181667,0.8771764960540667,1,0,0.7471987379519296,10,PARTIALLY_COMPLIANT
0.951398873463451,0.9852829666936973,0.9233844850306919,0.8457343455729043,1,0,1.065339505764195,3,COMPLIANT
0.6681987711534786,0.9024185645220183,0.7434871821253686,0.6680245024505036,3,0,0.7102103435188156,5,PARTIALLY_COMPLIANT
0.9566341495690812,0.9986683283076143,0.9685851329036733,0.810736340421761,0,0,0.9233860794198034,5,COMPLIANT
0.8585642140764825,0.9836412944279042,0.9295636330490864,0.9156964331859159,0,0,0.8856354602526968,10,COMPLIANT
0.3088533368267516,0.5035088068854966,0.56514990771665,0.32955263630610304,9,1,0.9404523153212621,6,NON_COMPLIANT
0.8956362795740793,0.9569623422297054,0.9418012794939183,0.8265752492218844,1,0,0.7235983508486894,8,COMPLIANT
0.8637373109989951,0.9958656787731122,0.8705227946378442,0.9875593384552006,0,0,0.9606503337067847,14,COMPLIANT
0.9206982691157602,0.9990548812256754,0.961056744541153,0.7795015066548437,1,0,0.7840590487988626,16,COMPLIANT
0.8125294262320317,0.7511128315581325,0.7406617853478277,0.5222427170466737,2,0,0.8743436875185466,3,PARTIALLY_COMPLIANT
0.7003421932322365,0.821860118439947,0.5483096631282639,0.6356870526905408,3,0,0.8592223645070783,2,PARTIALLY_COMPLIANT
0.8620350618492463,0.9762255694785127,0.9115595240484492,0.9955946542271517,0,0,1.1483051314870103,13,COMPLIANT
0.6067800921247282,0.29066784944378005,0.45618070752081297,0.3927509419885905,7,4,0.5797384673579121,0,NON_COMPLIANT
0.8911760010260618,0.9812331987141858,0.8621746336695572,0.8630506197758847,0,0,0.9220917034391832,9,COMPLIANT
0.8953090752752192,0.9865979033792818,0.9776761391279156,0.9178561673826536,0,0,0.747767656917334,6,COMPLIANT
0.6256060723737666,0.4955585533525392,0.10346004779241338,0.10442175947880382,4,3,0.9352722388639413,3,NON_COMPLIANT
0.586625088046816,0.3700559296201976,0.36575199225142174,0.15752790781436354,7,1,1.235974871004828,6,NON_COMPLIANT
0.6410405940553897,0.9354762432095822,0.6855309739200484,0.6909634249498373,3,0,1.0715010981184938,11,PARTIALLY_COMPLIANT
0.8691081978970738,0.763585021894401,0.770384248106908,0.49291562874917716,1,0,1.0610026360708738,8,PARTIALLY_COMPLIANT
0.4949595656643933,0.62225744541899,0.3472512273979611,0.4965516873793182,9,3,0.7343715864038057,7,NON_COMPLIANT
0.9954236349109267,0.9726963068210898,0.9260499430215021,0.8930429904459425,1,0,0.8375494407795622,9,COMPLIANT
0.9936745326212915,0.9941881007729015,0.9899994128674521,0.964685599128327,0,0,0.8684238507235763,9,COMPLIANT
0.8582652302738246,0.9713447363911651,0.9203537409576825,0.982138883223534,1,0,0.8375850562440339,6,COMPLIANT
0.7056902401592857,0.7847204715621685,0.7968477012561124,0.5692274761021828,2,0,1.0343539246381805,6,NON_COMPLIANT
0.5714933111783096,0.29742976866106613,0.1278032570933952,0.44014353894170577,8,2,0.6285515978604493,2,NON_COMPLIANT
0.6074079060471667,0.5169019768789999,0.38309554369870347,0.20476395675015577,8,4,1.0759104674173963,2,NON_COMPLIANT
0.4470421920611912,0.3477364019507535,0.3472519819794525,0.3787774503358814,4,3,1.1374670588141296,1,NON_COMPLIANT
0.8847398537145849,0.9924461934738036,0.909590720926069,0.8113876564861228,1,0,0.8538395447389742,19,COMPLIANT
0.8859811169133917,0.9570985994880497,0.902191211737325,0.8625877447263531,1,0,1.0068887094078494,18,COMPLIANT
0.9255017695909231,0.9898220280761738,0.9609203849858091,0.9113835891026305,1,0,0.75911120603623,8,PARTIALLY_COMPLIANT
0.5721404723678138,0.29579222450661674,0.30663658868943455,0.4082195922774272,8,1,1.4511370464417865,3,NON_COMPLIANT
0.6891896541282114,0.9274274163472944,0.8346027735806705,0.4421331626327937,1,0,0.6148444312558883,13,PARTIALLY_COMPLIANT
0.6640424581957497,0.8964004481057556,0.8151316078216597,0.4764919615321971,1,0,1.2654742180678136,4,PARTIALLY_COMPLIANT
0.4841742272092797,0.6379531080638057,0.3243819442134174,0.14850108485295627,9,1,0.7650435287113426,0,PARTIALLY_COMPLIANT
0.3785893193125489,0.513625747130671,0.2466952380708141,0.1968624038058966,3,3,1.313828023413713,3,NON_COMPLIANT
0.545794649415931,0.45119677664088437,0.27424437145902314,0.4849804182417331,5,2,0.8053930000753838,5,NON_COMPLIANT
0.40851168787893566,0.6754792684645076,0.5631160346754074,0.2313377378613779,8,2,0.9642630307759832,9,NON_COMPLIANT
0.6027563425537646,0.769709395894402,0.5327223265543964,0.47380724421257325,1,1,0.6183217291719298,7,PARTIALLY_COMPLIANT
0.5588815518224646,0.38640914433334034,0.22805353023022804,0.18897846710394603,7,1,1.2371240728133968,5,NON_COMPLIANT
0.4710264519588141,0.4118223839142295,0.5700592050278774,0.30559469655514937,4,2,1.063875681502423,4,NON_COMPLIANT
0.8887450643691388,0.99335058034553,0.9503902437626253,0.8620213718207691,0,0,1.0505721099833267,18,COMPLIANT
0.729525390726949,0.8332850659026615,0.6673374311419988,0.6358092009852445,3,0,1.274487965261122,14,PARTIALLY_COMPLIANT
0.8889173756602115,0.9542324376792314,0.8678907508059615,0.8061455956634753,0,0,0.9280793705599112,9,COMPLIANT
0.6264533857460381,0.8356025321695771,0.6298890823218058,0.6441246626129831,4,1,0.6232811610583813,11,PARTIALLY_COMPLIANT
0.4891579365182342,0.7272264325434123,0.5499013589558219,0.2762731068746408,5,3,0.9322658747979181,6,NON_COMPLIANT
0.6775753375920774,0.9471901014735654,0.7078490276470303,0.5397901056224031,3,1,1.1625108346299846,5,PARTIALLY_COMPLIANT
0.6155616824489814,0.9228847974328949,0.502591210525712,0.6858870092623539,3,1,1.3943227927194115,1,NON_COMPLIANT
0.912421805146091,0.9756925367288298,0.9854947021563566,0.9724709316183716,0,0,0.7877458136906786,15,COMPLIANT
0.20063975241394555,0.5186875024959602,0.5078980378355693,0.11457579444135764,5,3,1.418451671927122,0,NON_COMPLIANT
0.5414815655842462,0.7033436978867129,0.5666367502288685,0.33853348338504785,4,2,1.3737537919937806,1,NON_COMPLIANT
0.9808779927744044,0.9622073780253453,0.9175164788027544,0.9814568436108794,1,0,0.8860217839061036,8,COMPLIANT
0.285800861459528,0.6497346215161832,0.43005854806257704,0.352396461685457,6,1,0.8962805182393712,1,NON_COMPLIANT
0.3034191892362701,0.2577138201829224,0.11361855129210705,0.21695204508610552,8,2,1.0520766962812478,5,NON_COMPLIANT
0.5771205515475124,0.8483148675438443,0.5662717032704505,0.5264349779143537,3,0,0.6217620069723805,2,PARTIALLY_COMPLIANT
0.6222796077254245,0.9424551963102601,0.5087514394977073,0.675023752637814,4,0,0.9187261457312257,7,PARTIALLY_COMPLIANT
0.9816624107293938,0.9601997301804693,0.9739696914238274,0.8894221727963632,0,0,1.1113514608586033,18,COMPLIANT
0.8660543701316556,0.9890349652085815,0.9865294186217044,0.8457083486921089,1,0,0.9446194307138872,16,COMPLIANT
0.7301717477001588,0.9067233084563975,0.5266353695416768,0.521973371886101,3,1,1.3225666599867243,12,PARTIALLY_COMPLIANT
0.2986152357046612,0.6744399559676868,0.5468787541385233,0.2024524363848461,8,4,1.3345957386283172,4,NON_COMPLIANT
0.8504083041774668,0.8201852281024307,0.5010369521961389,0.4849805249391963,1,0,0.8560087913976506,1,PARTIALLY_COMPLIANT
0.7627578753557442,0.8915440998674777,0.7589759380146428,0.6316375592961875,3,0,1.1604994865298408,12,PARTIALLY_COMPLIANT
0.9532439497640882,0.9609861375055198,0.9158007545204573,0.9455004563984853,0,0,1.119485548337034,10,COMPLIANT
0.516814949670344,0.2769890171661,0.4102768728145695,0.3022212117291543,5,1,0.6115487308553025,2,NON_COMPLIANT
0.5971505058044041,0.7377289956783823,0.7774371207281193,0.7106468604444391,2,0,0.7511438510119618,12,PARTIALLY_COMPLIANT
0.38849179801072126,0.561093188446651,0.18277658988734694,0.2739743601453636,4,4,0.8854031185180196,9,NON_COMPLIANT
0.8424583072627057,0.7045498980377631,0.7807623348335653,0.7314136088697147,1,0,1.0205048224002957,3,PARTIALLY_COMPLIANT
0.9160808739809492,0.9658652738710243,0.9867939376299449,0.76523218043018,1,0,0.9568539276076524,11,COMPLIANT
0.8739092327157103,0.9984011086022869,0.9872123993091491,0.7917375447586172,1,0,1.0726207430862207,11,COMPLIANT
0.5858401224286005,0.8843288184532743,0.6576543483990767,0.5132354699623486,3,0,0.7909717471480509,3,PARTIALLY_COMPLIANT
0.91158980458574,0.9949298455284485,0.9844385074707368,0.9214281922061702,1,0,0.9154706682591633,17,COMPLIANT
0.857081082189487,0.8857271799884305,0.8149500486472182,0.6864409266242382,1,1,1.1084747856065498,14,PARTIALLY_COMPLIANT
0.25769741969557475,0.25473732449574216,0.5084709993350105,0.4186944155564891,5,3,0.6097111688600648,5,NON_COMPLIANT
0.7839278293066516,0.7570444292822928,0.6110803165736081,0.7369643715985141,3,0,1.2817713653783835,1,PARTIALLY_COMPLIANT
0.8030620507977786,0.7983116161980094,0.5760317161073522,0.6656818364886095,2,0,0.9066813074121779,10,PARTIALLY_COMPLIANT
0.887846087475911,0.9610112650688657,0.9232561943474408,0.9343914372732067,0,0,1.154813409718296,6,COMPLIANT
0.9306371707077271,0.9787896235561154,0.9467725124951355,0.7542422823288666,1,0,0.9682351955942365,13,COMPLIANT
0.23930318635127495,0.4293181089490826,0.28785038721104184,0.23994055481215712,5,2,0.9100624484785705,6,NON_COMPLIANT
0.8908428491062201,0.9584698249815788,0.9431228205258838,0.9297476892133083,0,0,0.7361786288706633,5,COMPLIANT
0.9700206374128114,0.9620829460409592,0.8602055971137504,0.8292260344301562,0,0,0.8338962372613168,10,COMPLIANT
0.5821233815646293,0.523062404917344,0.1806184042173228,0.10608898859659632,4,1,1.0501396748253167,8,NON_COMPLIANT
0.6140219853962181,0.6372424042896006,0.314482539792451,0.12743718890694244,5,1,1.2650399313583411,6,NON_COMPLIANT
0.3375818633065807,0.6256784399027657,0.3268744769687757,0.4529078066278006,4,1,0.7623481500667757,5,NON_COMPLIANT
0.4099209321516123,0.6923212148210353,0.2922918964301091,0.26147527098266554,6,1,1.2529994754336213,1,NON_COMPLIANT
0.7717373527656596,0.7621339359817731,0.6064543390699128,0.6697850825825125,3,1,0.885549838358508,11,PARTIALLY_COMPLIANT
0.6125127682632785,0.9456059417900281,0.6316524244803053,0.4701121701258375,2,0,1.0408250821441256,1,PARTIALLY_COMPLIANT
0.9261201600641255,0.9503192935858417,0.8930557199762369,0.9042317295939355,0,0,0.9799221561544147,10,COMPLIANT
0.5736857378302942,0.948347469684767,0.7445544232963577,0.45679828850990833,3,0,0.8311863233934397,4,NON_COMPLIANT
0.503413615678183,0.20375096975140405,0.4139358904680527,0.4241184110785384,5,1,1.2340759156936287,7,NON_COMPLIANT
0.92689228661548,0.9645438427115791,0.9204110262983887,0.9644644458793723,1,0,1.0075323149289055,16,COMPLIANT
0.5726702698338206,0.8847068593377948,0.5740350190521948,0.5377024213029011,3,1,1.0654244887405768,2,PARTIALLY_COMPLIANT
0.8581476660057616,0.8084309257078552,0.6442327633713887,0.4124642525954945,4,1,1.3688167486121705,3,PARTIALLY_COMPLIANT
0.6331487512975963,0.32721592782117714,0.283729816565239,0.30287675520725255,8,1,0.894045255188819,1,NON_COMPLIANT
0.22972049178770312,0.2743020061274204,0.43182449475201923,0.3086552786362607,4,3,1.2369220622829524,8,NON_COMPLIANT
0.8917715119154872,0.8750536647113335,0.6758056011816097,0.45820909507317886,1,0,1.1431563394245359,3,COMPLIANT
0.37401117258745464,0.6415765048186504,0.29327893686574635,0.1818614118585308,5,1,0.5794917483526875,2,NON_COMPLIANT
0.5858458511872157,0.7755816833182233,0.801171479978827,0.40600185390642646,1,1,1.2823394865427598,7,PARTIALLY_COMPLIANT
0.7038223793994522,0.7151117307463175,0.7621904526590547,0.5978106396783781,3,1,0.8020760744953067,1,PARTIALLY_COMPLIANT
0.8830274802924717,0.9841629381829797,0.861419628923545,0.9628017285121921,1,0,1.1414531345687307,5,COMPLIANT
0.8289720091207804,0.7234095818618641,0.5638096632577738,0.7408440927413251,2,1,1.2995555105649275,6,PARTIALLY_COMPLIANT
0.4113420154992307,0.6136436906412686,0.2801368598665053,0.19417873022066579,9,1,1.040920307027367,9,NON_COMPLIANT
0.9728882657307192,0.9939910956975848,0.9288152368818539,0.8110849851966165,1,0,1.112989106354041,3,COMPLIANT
0.5646581378435714,0.825767080658007,0.7044786760911014,0.7220689451259958,1,0,0.8391581824638242,4,PARTIALLY_COMPLIANT
0.9689714310995109,0.9926892460852333,0.8862965695475568,0.9901567438782999,1,0,1.018269323376677,18,COMPLIANT
0.6113000166541751,0.695812669808509,0.359380972900754,0.32129474845584904,4,4,0.7437366620278099,2,NON_COMPLIANT
0.5771830516224238,0.9399317095097403,0.8076473077155275,0.6641388823038494,3,0,1.1844257046959954,11,PARTIALLY_COMPLIANT
0.943914715298057,0.9945600398700905,0.9258484536145329,0.7692860935215152,1,0,1.0849868091033004,3,COMPLIANT
0.8122648894977471,0.7444589839568052,0.5860606552656822,0.40614164698792765,2,1,1.1547406416796768,5,PARTIALLY_COMPLIANT
0.8888067463233161,0.9717201659503305,0.9585171726775001,0.7522635403950928,1,0,0.814585975607081,13,COMPLIANT
0.8537709588634471,0.9861465336119302,0.9715546599639155,0.9492120441930307,0,0,0.9206371683750343,12,COMPLIANT
0.6423245442198855,0.8751497027370403,0.8331065881585491,0.6484589410717101,2,1,1.1970449355900874,6,PARTIALLY_COMPLIANT
0.9954423908356507,0.9867354285132512,0.9549394799535292,0.9632315959636453,0,0,1.1738898489846148,4,COMPLIANT
0.6384599340619586,0.7778514112612195,0.5423784543845119,0.702630689861462,3,0,0.6150274608697455,5,PARTIALLY_COMPLIANT
0.384687242941938,0.4524847428154794,0.582256916714719,0.43231411766878924,9,4,0.5814408673219329,6,NON_COMPLIANT
0.7994314289763611,0.9294489065276699,0.7333646214575821,0.5650539086329814,1,0,1.2694599155223987,3,PARTIALLY_COMPLIANT
0.21960275191889067,0.5225566706486787,0.29653659923240583,0.2456379434176068,5,2,0.5059978931169626,9,NON_COMPLIANT
0.663747163342256,0.8412499927954789,0.8085161718436951,0.6768899413705038,4,0,1.1263606624955314,6,PARTIALLY_COMPLIANT
0.5835845142313065,0.8005021179127153,0.8350608979516931,0.7484418263508884,4,0,0.9439062064998783,14,PARTIALLY_COMPLIANT
0.9689892025657382,0.9658380838533763,0.978576888549813,0.9765358136914416,1,0,0.784427103338843,8,COMPLIANT
0.9812409108404007,0.9905414056681136,0.9971479454198025,0.9816369451877438,0,0,0.9789050628677172,19,COMPLIANT
0.9872096672434756,0.9505740329874689,0.9175174789712216,0.9942760582628933,1,0,1.185338272704872,7,COMPLIANT
0.9187485391881363,0.967560969367439,0.8640664789385525,0.871532621303731,1,0,1.1742514716090973,16,COMPLIANT
0.7624308944933713,0.7307719633508176,0.6650581352968779,0.619567988648862,4,1,0.8139643062194962,3,PARTIALLY_COMPLIANT
0.8621563084269774,0.8580806614860624,0.621570765029006,0.5691332178525551,3,1,1.0611678851673871,5,PARTIALLY_COMPLIANT
0.6819476323783222,0.9304613748869461,0.5126883111301782,0.6996455771235661,3,1,1.06576072060583,13,PARTIALLY_COMPLIANT
0.24033470514946792,0.70120519471191,0.2936718698290173,0.2393550044460854,3,4,1.3974225712283457,1,NON_COMPLIANT
0.43649468140687386,0.5050731889892166,0.2981717229155184,0.2855576081761707,7,3,1.1076463832614718,5,NON_COMPLIANT
0.7936613552225187,0.9401093259846391,0.5610358931873661,0.5089549204866531,4,0,0.6427333375476084,4,PARTIALLY_COMPLIANT
0.8654685803253899,0.9951276453339784,0.9257878558671786,0.9566143665269354,1,0,0.8488175872546554,19,COMPLIANT
0.3701138450934397,0.24258224483306207,0.1060490108492261,0.21526277978469796,4,3,0.7300726211037034,1,NON_COMPLIANT
0.6341130082606907,0.7896903918665343,0.8201327875983122,0.6012893984287766,2,0,0.8576257647803897,13,PARTIALLY_COMPLIANT
0.29911112319411737,0.5660437000935077,0.5475728684122839,0.3741355127685425,6,3,0.8615554958702616,3,NON_COMPLIANT
0.8958286465987035,0.9698490758537142,0.9170803810757253,0.9001485833401544,0,0,0.7808821056760548,13,COMPLIANT
0.24337598262249507,0.6394022422822192,0.5865766465726264,0.17249131567350806,8,2,1.0568094421117507,5,NON_COMPLIANT
0.8513497985924884,0.9628905437011669,0.9110233971097698,0.8650160291868905,1,0,1.0240510636305356,15,COMPLIANT
0.9298540352291972,0.9651682141107085,0.9089258614722103,0.7949128044888355,1,0,0.7761451235338276,15,COMPLIANT
0.8617940066484637,0.9665457382890097,0.8872431219446268,0.9970034905163554,0,0,0.9666541812293703,13,COMPLIANT
0.949667598563989,0.9854399632453077,0.8766819693190943,0.9721333221311212,1,0,1.1692238202052039,3,COMPLIANT
0.8282328264886369,0.9416681666763232,0.7544824552284826,0.7475005713146203,2,1,0.7988912952173917,10,PARTIALLY_COMPLIANT
0.8622023170962849,0.9542418857042596,0.9979959367751763,0.84356769893903,0,0,1.1401799843192084,19,COMPLIANT
0.8414971645570049,0.8536025023292915,0.8196359668209106,0.48118895825522506,4,0,1.0613386542073608,12,PARTIALLY_COMPLIANT
0.49472665044416486,0.2873769450927473,0.4686232441819388,0.37596518902261533,5,2,1.0658897560424325,9,NON_COMPLIANT
0.9538938928339247,0.9919057644824055,0.9916921329211035,0.9208120070724115,1,0,0.8220736452111871,10,COMPLIANT
0.6295169386137757,0.7010253626075418,0.6200272905428469,0.739100767413726,2,0,0.8195059549366003,14,PARTIALLY_COMPLIANT
0.7825797015437939,0.8961831032160114,0.8436750535225618,0.5311314548294218,3,1,1.1524053056089087,10,PARTIALLY_COMPLIANT
0.533556963711737,0.5338818958781297,0.24573351204866853,0.47006192735621743,5,3,0.5570175440185388,3,NON_COMPLIANT
0.5187245715457562,0.6498382581708122,0.371907753421333,0.3700649716390668,3,1,0.8554285305079493,4,NON_COMPLIANT
0.9970048862928216,0.9746309046996434,0.8993127415431262,0.9083502135791814,1,0,0.8707816052282724,17,COMPLIANT
0.8211525679132696,0.9366977930704051,0.5351541462516881,0.45445661353475275,4,1,0.9247102020837803,7,NON_COMPLIANT
0.8123063757768529,0.8348370512102199,0.8030448010623537,0.44625018235945124,2,0,1.0795033778088814,7,PARTIALLY_COMPLIANT
0.20890942855317077,0.5780784331603692,0.32527702404946346,0.30963598702178297,9,3,1.2317196171082654,5,NON_COMPLIANT
0.7101490966858901,0.7670705488848719,0.7947084763227328,0.5097512962224108,1,1,1.0836901708041773,7,PARTIALLY_COMPLIANT
0.28664815490961476,0.6240036053194828,0.18340625346287162,0.4196955027748486,7,3,0.9043762007162456,4,NON_COMPLIANT
0.8539619026316148,0.7958657086369231,0.6096946776987845,0.5332055182142185,2,1,0.825861080585554,8,PARTIALLY_COMPLIANT
0.5767533510629297,0.7296421109891196,0.14290726629312098,0.10335459273617494,3,3,0.7642409618750001,5,NON_COMPLIANT
0.8982504984489322,0.9924021044800742,0.9593292163404921,0.7738498193283027,0,0,0.8229037196530764,5,COMPLIANT
0.46949511731976484,0.40787949612061863,0.5577902748164946,0.44843250234724985,5,3,0.7317249563146482,7,PARTIALLY_COMPLIANT
0.2663680388621188,0.3031652368003162,0.48380956141329834,0.18910635056677996,5,1,1.1361120572029382,2,NON_COMPLIANT
0.36841852174178524,0.6862629119149267,0.433830261563678,0.1821625322399235,5,1,1.2878781017032535,6,NON_COMPLIANT
0.2412848228959898,0.376818781034605,0.41410503858312386,0.457791222234728,6,3,0.7526742119575769,4,NON_COMPLIANT
0.8647475773877166,0.8816396968060655,0.7488579511607855,0.5336897304458156,1,0,0.7538333785848638,14,PARTIALLY_COMPLIANT
0.6208025345746209,0.42650045127054437,0.4948538369844234,0.361671743613624,6,1,1.0355149016771539,4,NON_COMPLIANT
0.20204197103494353,0.6948344538669555,0.1742830599179563,0.28022190452310836,4,1,0.5472362736897138,0,NON_COMPLIANT
0.8872194975296603,0.9275679428134874,0.7206823997868607,0.6029376205850261,4,0,1.326551676557202,6,PARTIALLY_COMPLIANT
0.6801303492010509,0.854505569670378,0.7014043242857328,0.5379846957422207,3,1,1.2444587622518026,13,PARTIALLY_COMPLIANT
0.26663952711807215,0.549656646641603,0.5450713217399439,0.46478743194529026,6,1,0.6761411338741766,1,NON_COMPLIANT
0.6909563294534382,0.7858576470048733,0.640315952902694,0.6663887059698403,1,1,1.1515791195254113,9,NON_COMPLIANT
0.862550476838774,0.8797945060129948,0.7047474567620376,0.6412415724130842,3,1,0.7956930192418128,5,NON_COMPLIANT
0.9058250535756269,0.9716038441472098,0.9159107484541678,0.9032348956236314,1,0,0.8368956537570532,14,COMPLIANT
0.9806972870870281,0.9892541828619879,0.8910547686517556,0.977954657171523,1,0,1.1725120322902844,19,COMPLIANT
0.9079523364772473,0.972506221620988,0.8840447041548046,0.9723477290322111,0,0,0.959204010972602,7,PARTIALLY_COMPLIANT
0.8776514453094856,0.9120069756643203,0.8221050947004618,0.5571988909607869,2,0,1.1910378318795318,5,PARTIALLY_COMPLIANT
0.93183731826881,0.955279577298832,0.8567941965419617,0.9140964648461918,0,0,0.8802372525707769,6,COMPLIANT
0.7156710583246664,0.8860554182023268,0.7677740010319629,0.4554945889020817,3,0,0.8589302248286401,6,PARTIALLY_COMPLIANT
0.8517876974467363,0.9569846186301469,0.9573603889616193,0.993198425414111,1,0,0.9296518441065369,4,COMPLIANT
0.3877112642646706,0.5657419994187742,0.20491301797435849,0.24278062780563456,9,1,1.1437619499528218,4,NON_COMPLIANT
0.802787002329491,0.8805052858400072,0.7332645686187967,0.4471521557817323,3,1,0.7028618086375027,10,PARTIALLY_COMPLIANT
0.7768412730572921,0.9270721558718322,0.6458381331510032,0.5100435092308284,3,0,1.162868047199017,10,PARTIALLY_COMPLIANT
0.5156174508961979,0.35140286018118094,0.21643348117417058,0.2213433144089014,3,1,1.0180185704728308,4,NON_COMPLIANT
0.8807471814290224,0.9862813600137208,0.9429601857149634,0.9740187779486433,0,0,1.0906609278736525,15,COMPLIANT
0.5227722601343012,0.4028126179780912,0.20770535263107012,0.31505227064141805,6,4,0.8235473582966508,6,NON_COMPLIANT
